freq_Hz,real,imag,amplitude_dB,phase_deg
8007200000.0,0.9852055639634705,0.12908921860607975,-0.055534892482927985,7.4648087656721795
8007250000.0,0.9907027930276604,0.13222072921307076,-0.004456647445263378,7.601861137564755
8007300000.0,0.9866704166701916,0.11444749383819125,-0.058515201141125295,6.616378376500223
8007350000.0,0.9964024472033459,0.12732695144643538,0.039040740851884276,7.282170150722439
8007400000.0,0.9914180790192629,0.1343777130563,0.004198367135025291,7.7188829792495905
8007450000.0,0.9851622284196682,0.11842535620367003,-0.06753762512304604,6.854577369249732
8007500000.0,0.9976473691577367,0.11825838998646282,0.0401395650509872,6.760140307198273
8007550000.0,0.990345946007658,0.11728213651205405,-0.023776610569079464,6.753820915595489
8007600000.0,0.987841288209081,0.12440580606111651,-0.037917327790664826,7.177872598551393
8007650000.0,0.9891556939796801,0.11810096410829374,-0.033233865216104254,6.808640219718778
8007700000.0,0.9995810789315536,0.12211513090764642,0.06069835733927517,6.965100277315089
8007750000.0,0.9903840751453074,0.12479307339377091,-0.015514936390438386,7.18169020633604
8007800000.0,0.981876181691008,0.11062184462820825,-0.10408690936451422,6.428051023213931
8007850000.0,0.9896639177412919,0.12266085386099156,-0.024037914582733355,7.0653181887670184
8007900000.0,0.974339211226616,0.13245839197645812,-0.14626468995109876,7.741723177037978
8007950000.0,0.9986451377021017,0.1438369045518723,0.0773974312317672,8.196062247440707
8008000000.0,0.9905627374091333,0.124776066702917,-0.013991144847334063,7.179440077861236
8008050000.0,0.9846285906117466,0.12555511537383457,-0.06450229148325083,7.266865622966104
8008100000.0,0.9884710611507171,0.11976724732808203,-0.03742660591713947,6.90851786245049
8008150000.0,0.9953724176123376,0.1318312456086333,0.035233137410302706,7.544580529381864
8008200000.0,0.991453964335052,0.12942282424173704,-0.0011674065611120788,7.437245989467292
8008250000.0,0.9876438244451721,0.1272846615886765,-0.036452148356845314,7.343634282463363
8008300000.0,0.9820525338624034,0.12445692135166603,-0.08810838896267977,7.222672831164914
8008350000.0,0.9931683449209473,0.11964043805299147,0.003026827736271037,6.868946074683251
8008400000.0,0.9901659875108272,0.12055137043546077,-0.021938043683292014,6.941520789807087
8008450000.0,0.9839761901053229,0.1270085132662092,-0.06854731759163368,7.3548904966869655
8008500000.0,0.9784077446849262,0.11421533912498402,-0.1308194722486408,6.65834028643668
8008550000.0,0.9982637920874653,0.12361582983382075,0.050995991570017135,7.059048739629054
8008600000.0,0.9897699816340634,0.12325544939297942,-0.022482793294604005,7.098465524773055
8008650000.0,0.9893640813304077,0.1301528669331683,-0.018361409001597488,7.494342405097987
8008700000.0,0.9853625478358281,0.11963421626371394,-0.06452808705740977,6.922477629227389
8008750000.0,0.9970958228285626,0.1253497274641186,0.04283805288408632,7.16533918429831
8008800000.0,0.9942427586776363,0.12033984593802242,0.013010809763841991,6.901320608609657
8008850000.0,0.9746667060232349,0.11318295527878115,-0.16470427812869898,6.623792151077643
8008900000.0,0.9853226618422285,0.10704217975551501,-0.07747554704803689,6.200108308182011
8008950000.0,0.980244765751062,0.10258341587918121,-0.12600488985364322,5.974303705146951
8009000000.0,0.9915921167394152,0.11383340334708252,-0.01647808486673073,6.548808331893523
8009050000.0,0.981654473625329,0.09792666639643666,-0.11782219735377153,5.6967939738677895
8009100000.0,0.9924166308386788,0.10132465056012933,-0.02108199673239973,5.8296359055057225
8009150000.0,0.987721210804231,0.11487530211992163,-0.04896142906840768,6.63388814830887
8009200000.0,0.9861054030960175,0.09677838927425714,-0.07990277012172113,5.605174208087746
8009250000.0,0.9902218961244001,0.09326986843631649,-0.04698914273752811,5.380864303841468
8009300000.0,0.9880606009684603,0.08386698122728593,-0.07315099586468182,4.85165955613083
8009350000.0,0.984816095337929,0.09537526910732776,-0.092354151523841,5.531602873669858
8009400000.0,0.9774816699450376,0.08645793453504225,-0.16398341848978554,5.054638982270975
8009450000.0,0.9844826535759948,0.08162227059784721,-0.106087936834618,4.739484347434243
8009500000.0,0.9832076611434252,0.059364809661769394,-0.13129112151041536,3.4552504885513264
8009550000.0,0.9831062948117163,0.06468191243578157,-0.1292314151762965,3.7642592477201777
8009600000.0,0.9952724610101777,0.05811284593794942,-0.026379199488548395,3.3416424245270613
8009650000.0,0.9708909744487421,0.05745113327682366,-0.24141038858237746,3.38644977953495
8009700000.0,0.9812267039487923,0.043391407569692335,-0.1561282715888093,2.532060956990382
8009750000.0,0.9716353060528976,0.03308630498255576,-0.2449013049068732,1.9502928826245556
8009800000.0,0.982553633215855,0.01672038597426692,-0.15161720097594122,0.9749239696568247
8009850000.0,0.9838708707756266,0.004252494764247036,-0.14115681389978618,0.24764274703030745
8009900000.0,0.9641295902392382,0.0080752058587713,-0.31698710580468686,0.47987780941547176
8009950000.0,0.9720091707509765,-0.009990048658239924,-0.24613402246771426,-0.5888498685459904
8010000000.0,0.9544168283153309,-0.03148286514250416,-0.4005152081068689,-1.8893018402498627
8010050000.0,0.9629394195132911,-0.042952387498723044,-0.3193883320572067,-2.5540135231975376
8010100000.0,0.9475335553334845,-0.06016304491408075,-0.4506344908838702,-3.633082287617313
8010150000.0,0.9359169298077661,-0.08676105218025403,-0.5380918639709485,-5.296277074195013
8010200000.0,0.9206936676625737,-0.12153646813642634,-0.6426710941865748,-7.5198702801852075
8010250000.0,0.907875151820437,-0.14433329501926406,-0.731076282804765,-9.033242059067963
8010300000.0,0.877554405802305,-0.1809116262144804,-0.9537600064281171,-11.648581763163484
8010350000.0,0.839968008610518,-0.22887364649889338,-1.203712454824915,-15.241877916648766
8010400000.0,0.7907344853230789,-0.2736805879073124,-1.5480140734218397,-19.09121462018396
8010450000.0,0.7188318242784691,-0.31300621510884646,-2.1134238089072412,-23.530107338448776
8010500000.0,0.613524949213628,-0.34149904226583816,-3.0712272594178884,-29.10110058478008
8010550000.0,0.4639153663584301,-0.3667329471257064,-4.562913009872353,-38.32696717800794
