freq_Hz,real,imag,amplitude_dB,phase_deg
8007200000.0,0.9967521379955887,0.11748455536739527,0.031663553973499785,6.722287195102847
8007250000.0,0.9892962707041594,0.11872452367353986,-0.03137083766648693,6.843285609078785
8007300000.0,0.9969238671882933,0.13916489042562785,0.05705495574343181,7.946811127796563
8007350000.0,0.986157653527663,0.12345203829245954,-0.05354138510422005,7.135446604696588
8007400000.0,0.9915563145896443,0.12505812712726808,-0.00511265580043541,7.188364818591714
8007450000.0,0.9852234985338295,0.12014266147206455,-0.0651985676008312,6.952582382256385
8007500000.0,0.9854689640480188,0.13025983647510025,-0.051917589006113894,7.529738068298724
8007550000.0,0.9903341953548802,0.1345206989636231,-0.004964055654887359,7.735351732198357
8007600000.0,0.9947550759936895,0.12692693290860615,0.024460406600108002,7.271430099027832
8007650000.0,0.9900117572762273,0.13073093434051233,-0.01211695407587662,7.5223793107633865
8007700000.0,0.9943341967891105,0.12868242632422183,0.022782558849542188,7.373986434897517
8007750000.0,0.9924318859829951,0.12790117461108394,0.005554368406473633,7.343602570475851
8007800000.0,0.9811346006664236,0.12795617667740922,-0.09218245202740113,7.430380044797265
8007850000.0,0.9816410341989378,0.12888817899364663,-0.08671441702558522,7.4800726139444
8007900000.0,0.9884376406635623,0.12998992407163057,-0.02654534781246191,7.492002358674014
8007950000.0,0.9861025677944646,0.1289702630117489,-0.04789830982748933,7.451299549360089
8008000000.0,0.9923392743007612,0.12772346870733348,0.0045599546867189835,7.334187475697448
8008050000.0,0.9746510147809887,0.13341288318166006,-0.14239693020695046,7.794362414756394
8008100000.0,0.9864327735197715,0.13776212848398042,-0.03476060636658726,7.9503283595237555
8008150000.0,0.996395112487902,0.11724394440952082,0.028350781997403776,6.7110273166012755
8008200000.0,0.9947277910434017,0.12718303163628847,0.024507022097518344,7.286141768649684
8008250000.0,0.987143907124939,0.1265273939748111,-0.04162061426015157,7.304073995068
8008300000.0,0.969643460474505,0.1037902637431908,-0.2182822416551577,6.109655359440624
8008350000.0,0.9928062726734074,0.13251782397300635,0.01398462413960562,7.602788826429645
8008400000.0,0.995335461536569,0.1282064617221999,0.030853507042310137,7.339700270720486
8008450000.0,0.9828118607722155,0.12669185603451102,-0.07901788886743302,7.345350269930615
8008500000.0,0.9931944106323539,0.13605182857053752,0.021423963270856685,7.800063291378178
8008550000.0,0.995457524716399,0.11033798802007128,0.013486270699645688,6.324931122748064
8008600000.0,0.9812750783405538,0.12506877745566994,-0.09420094992240559,7.263492184638584
8008650000.0,0.9895425004786876,0.1331859315877595,-0.013340921555828188,7.665569441125288
8008700000.0,0.9808451252771422,0.13196399214109014,-0.09008127565570001,7.662624357843199
8008750000.0,0.9903452637959602,0.11521508016209296,-0.025881632752767676,6.635862719933874
8008800000.0,0.975071775362843,0.12460236922694139,-0.148921924015618,7.282239144238552
8008850000.0,0.9874935257150543,0.12246107412484789,-0.043033162868648604,7.069273797339576
8008900000.0,0.9870515538704574,0.11017632906022908,-0.05942712591778438,6.369085462676025
8008950000.0,0.988837688874144,0.11118905925084491,-0.04293314204583838,6.415629357569886
8009000000.0,0.9967747223124531,0.09752365349314382,0.013315490664525498,5.587988851249104
8009050000.0,0.9916782588380615,0.10711306373421216,-0.02221015488159204,6.164727017966464
8009100000.0,0.996432493927981,0.10978721887464665,0.021362211931460675,6.287504519583117
8009150000.0,0.9862060856084701,0.09879065360437818,-0.07728429227925075,5.720374292471516
8009200000.0,0.9847254513016379,0.10229940239432839,-0.08707729502689089,5.9309665237561555
8009250000.0,0.9855786432459568,0.08999240133347249,-0.09011568639602932,5.217164966130445
8009300000.0,0.9883183283460377,0.10103483404822092,-0.05691139118234676,5.83701512215204
8009350000.0,0.9915942540854915,0.08177118291309549,-0.043886303587433804,4.714192860462139
8009400000.0,0.9813916470529848,0.0836533384974356,-0.1317120858343482,4.872086851201364
8009450000.0,0.9794576974461984,0.0695216964855618,-0.1584609405170714,4.060032905970225
8009500000.0,0.9790571368492178,0.07872037833091343,-0.15585313962182068,4.596936413510241
8009550000.0,0.9933962669209743,0.057083480221663416,-0.043232788129590194,3.2887678801597477
8009600000.0,0.9788502027443116,0.05444111770772819,-0.17226201526886858,3.1833634732802394
8009650000.0,0.9756261741423844,0.05314603081318414,-0.20146300594212876,3.118035114888011
8009700000.0,0.9849355067552388,0.03301794454385324,-0.1269663105757028,1.9200045874527711
8009750000.0,0.9820298284819046,0.03335956425793334,-0.1524977098764083,1.945590122288
8009800000.0,0.9710024026719483,0.03460466504036456,-0.2500815520017314,2.04104799339847
8009850000.0,0.9630960497731411,0.016369414565401058,-0.3253535322025236,0.973743032389816
8009900000.0,0.9838897931792644,0.00820939218514619,-0.14076855321674703,0.4780541609917681
8009950000.0,0.9743088611495089,-0.005795666510969817,-0.2259132818119197,-0.34081935122086854
8010000000.0,0.9668433409761255,-0.03391948023454379,-0.28753579826021103,-2.009266899003611
8010050000.0,0.9469326251833964,-0.04659375717394852,-0.4631162979633641,-2.816963099156365
8010100000.0,0.9553757753804452,-0.05530193694706645,-0.3819880292479871,-3.312869992201765
8010150000.0,0.9263772191374862,-0.08764706302182587,-0.6255394814052619,-5.404820324757674
8010200000.0,0.9184649075554614,-0.116310435241666,-0.6696551346107227,-7.217273885455076
8010250000.0,0.8986345052051989,-0.15221089750483463,-0.8054944728989328,-9.613527656701757
8010300000.0,0.8681673253003462,-0.17117838800028826,-1.0622906114838209,-11.15405399577784
8010350000.0,0.8465167557786104,-0.2203150606619641,-1.1626514192268038,-14.588207606754503
8010400000.0,0.7963549710272209,-0.26071130501639256,-1.5356909506594674,-18.127451661751277
8010450000.0,0.7163111953709013,-0.3146767605369297,-2.13161165560153,-23.715968048039826
8010500000.0,0.6156627629505745,-0.35634912106430044,-2.958277399983431,-30.062503436601254
8010550000.0,0.47986202899661407,-0.3771389665651501,-4.288721291749468,-38.16494159932039
8010600000.0,0.3037966085954027,-0.3336441781319221,-6.911991534638546,-47.680863253602
8010650000.0,0.11227026903528593,-0.20685961265531988,-12.565254141012216,-61.5096991476142
8010700000.0,-0.0002845136099207988,0.003643883012026049,-48.74231531300537,94.46458426123716
8010750000.0,-0.017815385300094057,0.24174010443462804,-12.3095024627116,94.21487548222447
8010800000.0,0.08472062859801417,0.431335344756117,-7.139304704528792,78.88772135548486
8010850000.0,0.2156765309888745,0.5656679822641406,-4.359300118363677,69.12927151047069
8010900000.0,0.33424787619871615,0.6107303742196026,-3.145151238164469,61.30846285286406
8010950000.0,0.452890771526027,0.6352689932726601,-2.1561329069145048,54.51448055462189
8011000000.0,0.5402005904594485,0.6372869297522189,-1.5617487404152797,49.71349630116983
8011050000.0,0.6039576984195502,0.6188445922592021,-1.2625314371329341,45.69750773013473
8011100000.0,0.6589323060568983,0.5997901298147302,-1.0021232590357112,42.30988607678995
8011150000.0,0.7046547160226361,0.5948692595718619,-0.7037281370647492,40.17104531397755
8011200000.0,0.7399223439898375,0.5718741528821594,-0.5822771033298556,37.69986316738355
